"ACOC";"BIOAC";"HF";"HT";"H";"ACI";"AEI";"M";"NDSI";"ADI";"NP";"SM";"FILERANK";"5MNPERIOD";"FILE";"START"
1;35,9638211933382;0,982018032886138;0,919234673749639;0,902705026076352;8912,91544896835;0,827058;1,75254375916046e-12;0,702419392209845;1,631809;3;5;18;4;"SMJYB05_20220410_183302.wav";2022-04-10 18:43:02
1;36,2470187896768;0,981974317769368;0,920153124296807;0,90356673647471;8938,36683915566;0,851351;1,75635615622807e-12;0,804569490879876;1,463544;11;5;18;5;"SMJYB05_20220410_183302.wav";2022-04-10 18:38:02
1;39,6639910456059;0,980934850103215;0,923258550385014;0,905656487728435;8968,32219950079;0,842643;1,71112338018151e-12;0,704345722587498;1,528228;15;5;19;1;"SMJYB05_20220410_190303.wav";2022-04-10 19:28:03
1;35,9482904095507;0,981083101084233;0,917642995912753;0,900284036118309;8899,75072585359;0,862715;1,71739308891535e-12;0,474425624653153;1,382478;2;5;19;2;"SMJYB05_20220410_190303.wav";2022-04-10 19:23:03
1;35,8432846502753;0,982142995207853;0,9192391960748;0,902824337345363;8902,84191472555;0,838156;1,75638608751781e-12;0,700708118133396;1,573901;4;5;19;3;"SMJYB05_20220410_190303.wav";2022-04-10 19:18:03
1;35,9327913546918;0,982229607045762;0,918942064828803;0,902612103234616;8887,88375615873;0,774824;1,75984993703022e-12;0,881366669958148;1,937532;5;5;19;4;"SMJYB05_20220410_190303.wav";2022-04-10 19:13:03
1;35,6541173250512;0,981785759878275;0,917945374887731;0,901225697410899;8897,38606688977;0,838513;1,74102002405691e-12;0,772231250851563;1,588706;5;5;19;5;"SMJYB05_20220410_190303.wav";2022-04-10 19:08:03
1;36,3407862835507;0,981438601244542;0,918107719153482;0,901066355677811;8910,78555237909;0,858097;1,72871918124616e-12;0,592382333862445;1,438253;6;5;20;1;"SMJYB05_20220410_193302.wav";2022-04-10 19:58:02
1;35,8438557611237;0,982078648014296;0,917549606211924;0,901105876754656;8896,97178164252;0,831759;1,75788665640231e-12;0,784294710349778;1,628986;5;5;20;2;"SMJYB05_20220410_193302.wav";2022-04-10 19:53:02
1;35,3806021738827;0,982420427417682;0,917031419009824;0,900910398619075;8885,55470109164;0,814925;1,76912952152722e-12;0,793469638777096;1,733123;6;5;20;3;"SMJYB05_20220410_193302.wav";2022-04-10 19:48:02
1;36,0813422134112;0,982372737303246;0,918578917016332;0,902386885138385;8895,96211571558;0,763233;1,77048134796394e-12;0,834470510785359;1,982849;4;5;20;4;"SMJYB05_20220410_193302.wav";2022-04-10 19:43:02
1;36,2703353398654;0,982487297295305;0,918605793503849;0,902518523339405;8891,77044268973;0,80332;1,77211675984415e-12;0,814385861119482;1,80068;6;5;20;5;"SMJYB05_20220410_193302.wav";2022-04-10 19:38:02
