"ACOC";"BIOAC";"HF";"HT";"H";"ACI";"AEI";"M";"NDSI";"ADI";"NP";"SM";"FILERANK";"5MNPERIOD";"FILE";"START"
1;67,8980983110844;0,983041897404686;0,938977322787992;0,92305404901348;8822,00672267524;0,453359;1,80226407053685e-12;0,082976175777714;2,638693;0;1;12;3;"SMJYB01_20220408_165202.wav";2022-04-08 17:07:02
1;67,8840607660009;0,983028496714718;0,938663699656395;0,922733165593901;8818,11376943527;0,465057;1,80332489458367e-12;0,0810223807471298;2,616559;0;1;12;4;"SMJYB01_20220408_165202.wav";2022-04-08 17:02:02
1;67,7950032564946;0,983016440779553;0,938455188370644;0,922516879103216;8817,01825243696;0,449882;1,80119384242596e-12;0,0841762728285878;2,645388;0;1;12;5;"SMJYB01_20220408_165202.wav";2022-04-08 16:57:02
1;67,8651869469782;0,983038440935663;0,938523460359261;0,922604639253112;8818,16551614021;0,467752;1,80167960537348e-12;0,0831292190895963;2,611579;0;1;13;1;"SMJYB01_20220408_172202.wav";2022-04-08 17:47:02
1;67,8864007202636;0,983041130294419;0,938613634846647;0,922695808509401;8817,4517061784;0,462464;1,80326341019952e-12;0,0873710289293069;2,621452;0;1;13;2;"SMJYB01_20220408_172202.wav";2022-04-08 17:42:02
1;67,8356500046638;0,983030166719729;0,938407048669652;0,922482437504696;8821,81577523408;0,46538;1,80288586253941e-12;0,0883160463506939;2,615746;0;1;13;3;"SMJYB01_20220408_172202.wav";2022-04-08 17:37:02
1;67,768454926375;0,983017391102945;0,9383687036489;0,922432754953594;8817,64031898317;0,457585;1,80063830644487e-12;0,0887624495430122;2,630724;0;1;13;4;"SMJYB01_20220408_172202.wav";2022-04-08 17:32:02
1;67,8262194089519;0,983034240105131;0,938382771475429;0,922462394685095;8818,27956830016;0,47591;1,80278680259008e-12;0,0887959354506475;2,59647;0;1;13;5;"SMJYB01_20220408_172202.wav";2022-04-08 17:27:02
1;67,7892509495841;0,983042825432655;0,938304617738859;0,922393622538515;8817,55615770705;0,484551;1,80341833082219e-12;0,0859432879199755;2,5806;0;1;14;1;"SMJYB01_20220408_175202.wav";2022-04-08 18:17:02
1;67,6937536908497;0,983051975003733;0,937925584967264;0,9220295987086;8817,7619104748;0,459778;1,80245003317542e-12;0,0884119092201924;2,626285;0;1;14;2;"SMJYB01_20220408_175202.wav";2022-04-08 18:12:02
