"ACOC";"BIOAC";"HF";"HT";"H";"ACI";"AEI";"M";"NDSI";"ADI";"NP";"SM";"FILERANK";"5MNPERIOD";"FILE";"START"
1;36,3595788264184;0,981647370562579;0,922978854795392;0,906039765894756;8857,91083848652;0,643935;1,65649202376972e-12;-0,357191881745988;2,304505;2;3;20;3;"SMJYB03_20220406_152502.wav";2022-04-06 15:40:02
1;37,4140358826911;0,982163856445533;0,922869305465084;0,906408876050797;8855,40986250749;0,622312;1,70845870771718e-12;-0,42702366534905;2,347671;4;3;20;4;"SMJYB03_20220406_152502.wav";2022-04-06 15:35:02
1;39,8191592552951;0,980790266987686;0,922531289356316;0,904809709592275;8860,64166508422;0,670084;1,63815011328585e-12;-0,298071385688563;2,258105;5;3;20;5;"SMJYB03_20220406_152502.wav";2022-04-06 15:30:02
1;33,0646393001465;0,982388685064751;0,924201345034455;0,907924944083472;8851,34181275696;0,608911;1,72340992119822e-12;-0,440324852157697;2,394632;2;3;21;1;"SMJYB03_20220406_155502.wav";2022-04-06 16:20:02
1;37,5781833176488;0,979128693086673;0,922211660291358;0,902963897690369;8884,12617339702;0,572797;1,54914378269439e-12;-0,434798882425012;2,472987;2;3;21;2;"SMJYB03_20220406_155502.wav";2022-04-06 16:15:02
1;34,9282088780618;0,982251980341337;0,923469560480421;0,907079804566838;8831,29541480053;0,517198;1,69609095195994e-12;-0,439138411498174;2,611133;3;3;21;3;"SMJYB03_20220406_155502.wav";2022-04-06 16:10:02
1;35,6566955866852;0,981601475827942;0,923737614262391;0,906742205437745;8854,28760612013;0,622894;1,68809233472872e-12;-0,376879242863841;2,352706;4;3;21;4;"SMJYB03_20220406_155502.wav";2022-04-06 16:05:02
1;36,4209628008971;0,979185230519213;0,924426879899986;0,905185147493025;8882,44333029861;0,852027;1,64142658547932e-12;-0,382071946860025;1,543379;4;3;21;5;"SMJYB03_20220406_155502.wav";2022-04-06 16:00:02
1;34,7148772773464;0,980731290305765;0,922509565185097;0,90473399618339;8847,84526498171;0,559382;1,65600886984677e-12;-0,481172069540499;2,513654;5;3;22;1;"SMJYB03_20220406_162502.wav";2022-04-06 16:50:02
1;37,533265697002;0,979061490037357;0,922559749309458;0,903242722807408;8847,31709417621;0,553383;1,54941304165149e-12;-0,494768139477698;2,514217;1;3;22;2;"SMJYB03_20220406_162502.wav";2022-04-06 16:45:02
0,989262222222222;33,6798902690924;0,979181234286539;0,9253341332226;0,906069818696371;8864,15221016775;0,719489;1,67859409708698e-12;-0,522405761860938;2,133866;2;3;22;3;"SMJYB03_20220406_162502.wav";2022-04-06 16:40:02
1;41,6820666189026;0,980846156480406;0,923468855634001;0,905780877677969;8888,26418765019;0,591702;1,68708315465637e-12;-0,385690321941114;2,408415;1;3;22;4;"SMJYB03_20220406_162502.wav";2022-04-06 16:35:02
1;42,5636664475766;0,978544580777392;0,923857955197736;0,904036195466827;8907,218239775;0,790527;1,55212875348262e-12;-0,251068010018025;1,890278;2;3;22;5;"SMJYB03_20220406_162502.wav";2022-04-06 16:30:02
